,cyclist_count,location,pedestrian_count,sign_count,time_of_day,unknown_count,vehicle_count,weather
2049,0.0,location_sf,1.0,12.0,Day,0.0,21.0,sunny
2050,0.0,location_sf,21.0,12.0,Day,0.0,40.0,sunny
2051,1.0,location_sf,10.0,38.0,Day,0.0,43.0,sunny
2052,0.0,location_sf,1.0,2.0,Day,0.0,14.0,sunny
2053,0.0,location_sf,1.0,9.0,Day,0.0,30.0,sunny
2054,0.0,location_phx,1.0,23.0,Day,0.0,40.0,sunny
2055,0.0,location_phx,2.0,6.0,Night,0.0,6.0,sunny
2056,0.0,location_sf,50.0,17.0,Night,0.0,58.0,sunny
2057,0.0,location_phx,0.0,1.0,Day,0.0,33.0,sunny
2058,0.0,location_sf,13.0,31.0,Day,0.0,79.0,sunny
2059,0.0,location_phx,1.0,11.0,Day,0.0,87.0,sunny
2060,0.0,location_other,1.0,20.0,Day,0.0,38.0,sunny
2061,0.0,location_phx,0.0,7.0,Night,0.0,11.0,sunny
2062,0.0,location_phx,3.0,1.0,Day,0.0,9.0,sunny
2063,0.0,location_phx,0.0,2.0,Day,0.0,11.0,sunny
2064,0.0,location_phx,1.0,0.0,Day,0.0,7.0,sunny
2065,1.0,location_phx,1.0,11.0,Day,0.0,15.0,sunny
2066,0.0,location_sf,5.0,12.0,Day,0.0,41.0,sunny
2067,0.0,location_phx,2.0,2.0,Night,0.0,5.0,sunny
2068,0.0,location_sf,43.0,41.0,Day,0.0,55.0,sunny
2069,0.0,location_sf,3.0,30.0,Day,0.0,46.0,sunny
2070,0.0,location_sf,89.0,10.0,Night,0.0,42.0,sunny
2071,0.0,location_sf,15.0,16.0,Dawn/Dusk,0.0,14.0,sunny
2072,0.0,location_sf,5.0,27.0,Day,0.0,31.0,sunny
2073,0.0,location_phx,0.0,8.0,Night,0.0,7.0,sunny
2074,0.0,location_phx,0.0,1.0,Day,0.0,24.0,sunny
2075,2.0,location_other,12.0,20.0,Day,0.0,32.0,sunny
2076,4.0,location_sf,5.0,32.0,Night,0.0,26.0,sunny
2077,0.0,location_other,4.0,0.0,Dawn/Dusk,0.0,18.0,sunny
2078,0.0,location_sf,23.0,10.0,Day,0.0,35.0,sunny
2079,0.0,location_sf,0.0,29.0,Dawn/Dusk,0.0,37.0,sunny
2080,0.0,location_sf,0.0,11.0,Dawn/Dusk,0.0,33.0,sunny
2081,0.0,location_other,0.0,10.0,Day,0.0,15.0,sunny
2082,0.0,location_phx,2.0,10.0,Day,0.0,14.0,sunny
2083,0.0,location_phx,3.0,17.0,Day,0.0,29.0,sunny
2084,0.0,location_sf,20.0,9.0,Night,0.0,45.0,sunny
2085,0.0,location_other,3.0,24.0,Day,0.0,42.0,sunny
2086,1.0,location_sf,8.0,17.0,Day,0.0,40.0,sunny
2087,0.0,location_phx,1.0,5.0,Day,0.0,16.0,sunny
2088,0.0,location_sf,0.0,4.0,Dawn/Dusk,0.0,16.0,sunny
2089,1.0,location_phx,8.0,33.0,Day,0.0,62.0,sunny
2090,4.0,location_sf,69.0,18.0,Day,0.0,29.0,sunny
2091,3.0,location_sf,79.0,39.0,Day,0.0,63.0,sunny
2092,0.0,location_sf,77.0,18.0,Night,0.0,54.0,sunny
2093,0.0,location_phx,0.0,14.0,Dawn/Dusk,0.0,33.0,sunny
2094,0.0,location_sf,1.0,25.0,Day,0.0,32.0,sunny
2095,0.0,location_sf,1.0,13.0,Day,0.0,33.0,sunny
2096,0.0,location_phx,3.0,32.0,Day,0.0,16.0,sunny
2097,0.0,location_sf,0.0,11.0,Day,0.0,15.0,sunny
2098,1.0,location_sf,55.0,47.0,Day,0.0,37.0,sunny
2099,0.0,location_sf,18.0,16.0,Day,0.0,77.0,sunny
2100,2.0,location_sf,160.0,34.0,Day,0.0,65.0,sunny
2101,0.0,location_sf,0.0,16.0,Night,0.0,74.0,sunny
2102,0.0,location_sf,5.0,20.0,Day,0.0,27.0,sunny
2103,0.0,location_other,4.0,20.0,Day,0.0,16.0,sunny
2104,0.0,location_sf,71.0,25.0,Day,0.0,36.0,sunny
2105,2.0,location_sf,51.0,8.0,Day,0.0,29.0,sunny
2106,0.0,location_sf,48.0,17.0,Day,0.0,47.0,sunny
2107,0.0,location_phx,0.0,1.0,Day,0.0,10.0,sunny
2108,0.0,location_phx,4.0,12.0,Day,0.0,8.0,sunny
2109,0.0,location_sf,9.0,16.0,Day,0.0,60.0,sunny
2110,0.0,location_other,9.0,39.0,Day,0.0,38.0,sunny
2111,0.0,location_sf,82.0,29.0,Day,0.0,62.0,sunny
2112,0.0,location_sf,4.0,13.0,Day,0.0,29.0,sunny
2113,0.0,location_phx,2.0,4.0,Dawn/Dusk,0.0,6.0,sunny
2114,0.0,location_sf,3.0,15.0,Day,0.0,41.0,sunny
2115,0.0,location_sf,2.0,9.0,Day,0.0,38.0,sunny
2116,0.0,location_phx,2.0,21.0,Day,0.0,14.0,sunny
2117,0.0,location_sf,49.0,17.0,Night,0.0,57.0,sunny
2118,0.0,location_phx,1.0,18.0,Day,0.0,53.0,sunny
2119,0.0,location_sf,82.0,20.0,Day,0.0,64.0,sunny
2120,0.0,location_phx,5.0,21.0,Night,0.0,9.0,sunny
2121,0.0,location_phx,0.0,0.0,Day,0.0,4.0,sunny
2122,1.0,location_sf,93.0,27.0,Day,0.0,33.0,sunny
2123,1.0,location_sf,42.0,20.0,Day,0.0,42.0,sunny
2124,0.0,location_sf,0.0,31.0,Day,0.0,23.0,sunny
2125,0.0,location_sf,18.0,22.0,Day,0.0,67.0,sunny
2126,0.0,location_phx,0.0,5.0,Night,0.0,9.0,sunny
2127,0.0,location_phx,7.0,13.0,Night,0.0,42.0,sunny
2128,0.0,location_sf,35.0,13.0,Day,0.0,44.0,sunny
2129,0.0,location_sf,0.0,1.0,Night,0.0,1.0,sunny
2130,0.0,location_sf,2.0,14.0,Dawn/Dusk,0.0,39.0,sunny
2131,0.0,location_phx,1.0,0.0,Dawn/Dusk,0.0,27.0,sunny
2132,11.0,location_sf,29.0,46.0,Day,0.0,59.0,sunny
2133,0.0,location_sf,0.0,7.0,Day,0.0,24.0,sunny
2134,1.0,location_sf,0.0,10.0,Day,0.0,37.0,sunny
2135,0.0,location_sf,43.0,16.0,Day,0.0,47.0,sunny
2136,0.0,location_sf,0.0,1.0,Day,0.0,16.0,sunny
2137,0.0,location_sf,2.0,25.0,Day,0.0,25.0,sunny
2138,0.0,location_sf,6.0,24.0,Day,0.0,52.0,sunny
2139,0.0,location_phx,1.0,7.0,Day,0.0,51.0,sunny
2140,0.0,location_phx,0.0,1.0,Day,0.0,3.0,sunny
2141,1.0,location_sf,13.0,29.0,Night,0.0,28.0,sunny
2142,0.0,location_sf,43.0,25.0,Day,0.0,27.0,sunny
2143,0.0,location_phx,1.0,3.0,Dawn/Dusk,0.0,7.0,sunny
2144,4.0,location_sf,69.0,18.0,Day,0.0,28.0,sunny
2145,0.0,location_phx,1.0,9.0,Day,0.0,45.0,sunny
2146,10.0,location_sf,64.0,29.0,Day,0.0,30.0,sunny
2147,3.0,location_sf,72.0,14.0,Day,0.0,43.0,sunny
2148,1.0,location_other,4.0,34.0,Night,0.0,11.0,sunny
2149,0.0,location_sf,7.0,14.0,Dawn/Dusk,0.0,40.0,sunny
2150,1.0,location_sf,53.0,38.0,Day,0.0,33.0,sunny
2151,0.0,location_phx,2.0,2.0,Day,0.0,12.0,sunny
2152,0.0,location_sf,0.0,38.0,Night,0.0,23.0,sunny
2153,0.0,location_sf,6.0,26.0,Night,0.0,25.0,sunny
2154,0.0,location_sf,17.0,11.0,Day,0.0,51.0,sunny
2155,0.0,location_phx,2.0,2.0,Night,0.0,5.0,sunny
2156,1.0,location_other,1.0,8.0,Day,0.0,9.0,sunny
2157,3.0,location_sf,130.0,32.0,Day,0.0,39.0,sunny
2158,0.0,location_sf,1.0,15.0,Day,0.0,2.0,sunny
2159,0.0,location_other,3.0,4.0,Day,0.0,12.0,sunny
2160,1.0,location_phx,22.0,37.0,Day,0.0,25.0,sunny
2161,1.0,location_phx,22.0,37.0,Day,0.0,24.0,sunny
2162,1.0,location_sf,61.0,32.0,Day,0.0,44.0,sunny
2163,0.0,location_sf,3.0,11.0,Dawn/Dusk,0.0,38.0,sunny
2164,0.0,location_sf,109.0,17.0,Day,0.0,33.0,sunny
2165,0.0,location_sf,15.0,24.0,Night,0.0,26.0,sunny
2166,0.0,location_phx,0.0,14.0,Day,0.0,13.0,sunny
2167,2.0,location_sf,150.0,13.0,Day,0.0,33.0,sunny
2168,0.0,location_phx,2.0,3.0,Day,0.0,44.0,sunny
2169,0.0,location_sf,2.0,4.0,Day,0.0,30.0,sunny
2170,0.0,location_other,1.0,0.0,Day,0.0,25.0,sunny
2171,1.0,location_sf,31.0,12.0,Day,0.0,39.0,sunny
2172,0.0,location_phx,0.0,3.0,Dawn/Dusk,0.0,25.0,sunny
2173,0.0,location_other,0.0,14.0,Night,0.0,7.0,sunny
2174,0.0,location_phx,0.0,5.0,Night,0.0,7.0,sunny
2175,0.0,location_phx,3.0,11.0,Day,0.0,17.0,sunny
2176,0.0,location_other,3.0,13.0,Day,0.0,25.0,sunny
2177,0.0,location_phx,22.0,118.0,Day,0.0,14.0,sunny
2178,0.0,location_phx,2.0,10.0,Day,0.0,70.0,sunny
2179,0.0,location_phx,0.0,13.0,Day,0.0,4.0,sunny
2180,0.0,location_sf,6.0,15.0,Day,0.0,20.0,sunny
2181,0.0,location_phx,1.0,8.0,Day,0.0,6.0,sunny
2182,0.0,location_sf,0.0,8.0,Day,0.0,2.0,sunny
2183,0.0,location_phx,1.0,13.0,Night,0.0,9.0,sunny
2184,0.0,location_sf,65.0,30.0,Day,0.0,24.0,sunny
2185,1.0,location_sf,33.0,24.0,Dawn/Dusk,0.0,64.0,sunny
2186,0.0,location_sf,0.0,13.0,Day,0.0,30.0,sunny
2187,7.0,location_sf,47.0,14.0,Day,0.0,19.0,sunny
2188,0.0,location_sf,13.0,22.0,Day,0.0,81.0,sunny
2189,0.0,location_sf,3.0,10.0,Day,0.0,11.0,sunny
2190,1.0,location_sf,21.0,23.0,Day,0.0,43.0,sunny
2191,0.0,location_phx,15.0,8.0,Dawn/Dusk,0.0,94.0,sunny
2192,0.0,location_sf,13.0,41.0,Day,0.0,37.0,sunny
2193,0.0,location_phx,2.0,1.0,Night,0.0,12.0,sunny
2194,0.0,location_sf,25.0,28.0,Day,0.0,31.0,sunny
2195,0.0,location_other,13.0,26.0,Day,0.0,37.0,sunny
2196,0.0,location_sf,50.0,17.0,Day,0.0,44.0,sunny
2197,0.0,location_phx,1.0,2.0,Day,0.0,24.0,sunny
2198,0.0,location_phx,4.0,1.0,Day,0.0,10.0,sunny
2199,2.0,location_sf,52.0,20.0,Day,0.0,53.0,sunny
2200,1.0,location_sf,7.0,19.0,Dawn/Dusk,0.0,22.0,sunny
2201,0.0,location_sf,2.0,25.0,Night,0.0,34.0,sunny
2202,0.0,location_phx,0.0,2.0,Dawn/Dusk,0.0,4.0,rain
2203,0.0,location_sf,0.0,15.0,Day,0.0,30.0,sunny
2204,0.0,location_sf,47.0,15.0,Day,0.0,52.0,sunny
2205,0.0,location_sf,2.0,5.0,Day,0.0,9.0,sunny
2206,0.0,location_sf,48.0,8.0,Day,0.0,36.0,sunny
2207,0.0,location_sf,1.0,0.0,Day,0.0,0.0,sunny
2208,0.0,location_phx,19.0,14.0,Night,0.0,119.0,sunny
2209,0.0,location_other,0.0,14.0,Day,0.0,19.0,sunny
2210,1.0,location_other,4.0,20.0,Day,0.0,29.0,sunny
2211,0.0,location_sf,16.0,21.0,Day,0.0,58.0,sunny
2212,0.0,location_phx,0.0,16.0,Night,0.0,48.0,sunny
2213,0.0,location_other,1.0,10.0,Day,0.0,31.0,sunny
2214,1.0,location_sf,87.0,21.0,Day,0.0,71.0,sunny
2215,1.0,location_phx,10.0,11.0,Day,0.0,4.0,sunny
2216,1.0,location_phx,3.0,1.0,Night,0.0,11.0,sunny
2217,0.0,location_phx,0.0,9.0,Dawn/Dusk,0.0,7.0,sunny
2218,1.0,location_sf,37.0,31.0,Day,0.0,26.0,sunny
2219,0.0,location_sf,11.0,11.0,Day,0.0,38.0,sunny
2220,0.0,location_other,10.0,39.0,Day,0.0,42.0,sunny
2221,0.0,location_phx,0.0,7.0,Dawn/Dusk,0.0,75.0,rain
2222,0.0,location_sf,3.0,17.0,Day,0.0,23.0,sunny
2223,0.0,location_sf,1.0,16.0,Day,0.0,12.0,sunny
2224,0.0,location_phx,4.0,12.0,Night,0.0,33.0,sunny
2225,0.0,location_phx,5.0,21.0,Day,0.0,48.0,sunny
2226,0.0,location_sf,4.0,39.0,Day,0.0,34.0,sunny
2227,0.0,location_sf,5.0,8.0,Day,0.0,32.0,sunny
2228,0.0,location_phx,5.0,1.0,Night,0.0,20.0,sunny
2229,1.0,location_sf,4.0,20.0,Day,0.0,24.0,sunny
2230,0.0,location_sf,4.0,10.0,Day,0.0,28.0,sunny
2231,3.0,location_other,2.0,26.0,Day,0.0,36.0,sunny
2232,0.0,location_sf,59.0,24.0,Day,0.0,23.0,sunny
2233,0.0,location_phx,0.0,18.0,Day,0.0,14.0,sunny
2234,0.0,location_other,0.0,11.0,Day,0.0,16.0,sunny
2235,0.0,location_sf,1.0,17.0,Day,0.0,11.0,sunny
2236,1.0,location_sf,24.0,21.0,Day,0.0,26.0,sunny
2237,0.0,location_sf,6.0,18.0,Dawn/Dusk,0.0,46.0,sunny
2238,2.0,location_sf,115.0,13.0,Day,0.0,23.0,sunny
2239,0.0,location_other,2.0,9.0,Day,0.0,17.0,sunny
2240,0.0,location_phx,0.0,22.0,Night,0.0,6.0,sunny
2241,0.0,location_sf,1.0,11.0,Night,0.0,32.0,sunny
2242,1.0,location_sf,88.0,20.0,Day,0.0,21.0,sunny
2243,1.0,location_phx,0.0,8.0,Day,0.0,4.0,sunny
2244,0.0,location_sf,51.0,11.0,Day,0.0,33.0,sunny
2245,0.0,location_other,3.0,6.0,Day,0.0,43.0,sunny
2246,0.0,location_other,2.0,1.0,Day,0.0,16.0,sunny
2247,0.0,location_sf,3.0,12.0,Day,0.0,30.0,sunny
2248,0.0,location_other,3.0,4.0,Day,0.0,48.0,sunny
2249,0.0,location_sf,0.0,20.0,Day,0.0,25.0,sunny
2250,0.0,location_phx,0.0,4.0,Day,0.0,9.0,sunny
2251,0.0,location_sf,17.0,18.0,Day,0.0,78.0,sunny
2252,0.0,location_sf,85.0,19.0,Day,0.0,28.0,sunny
2253,0.0,location_phx,2.0,1.0,Day,0.0,8.0,sunny
2254,0.0,location_sf,3.0,10.0,Day,0.0,10.0,sunny
2255,0.0,location_phx,3.0,13.0,Day,0.0,67.0,sunny
2256,1.0,location_sf,11.0,35.0,Day,0.0,63.0,sunny
2257,1.0,location_phx,3.0,12.0,Day,0.0,14.0,sunny
2258,1.0,location_sf,21.0,12.0,Day,0.0,39.0,sunny
2259,0.0,location_phx,2.0,1.0,Day,0.0,8.0,sunny
2260,0.0,location_phx,3.0,8.0,Day,0.0,21.0,sunny
2261,2.0,location_sf,115.0,13.0,Day,0.0,22.0,sunny
2262,0.0,location_phx,1.0,29.0,Day,0.0,56.0,sunny
2263,0.0,location_sf,4.0,2.0,Day,0.0,15.0,sunny
2264,0.0,location_phx,0.0,9.0,Day,0.0,10.0,sunny
2265,1.0,location_phx,2.0,2.0,Day,0.0,3.0,sunny
2266,1.0,location_other,2.0,26.0,Day,0.0,25.0,sunny
2267,0.0,location_sf,3.0,6.0,Day,0.0,8.0,sunny
2268,0.0,location_sf,0.0,17.0,Day,0.0,4.0,sunny
2269,0.0,location_sf,20.0,12.0,Day,0.0,14.0,sunny
2270,2.0,location_phx,5.0,6.0,Day,0.0,6.0,sunny
2271,0.0,location_other,0.0,24.0,Night,0.0,94.0,sunny
2272,0.0,location_phx,2.0,23.0,Day,0.0,34.0,sunny
2273,0.0,location_sf,1.0,18.0,Day,0.0,19.0,sunny
2274,0.0,location_sf,0.0,30.0,Night,0.0,30.0,sunny
2275,0.0,location_sf,2.0,16.0,Day,0.0,47.0,sunny
2276,1.0,location_sf,89.0,24.0,Day,0.0,24.0,sunny
2277,0.0,location_phx,0.0,2.0,Day,0.0,17.0,sunny
2278,0.0,location_phx,1.0,7.0,Day,0.0,32.0,sunny
2279,0.0,location_phx,1.0,24.0,Day,0.0,33.0,sunny
2280,0.0,location_sf,7.0,15.0,Dawn/Dusk,0.0,42.0,sunny
2281,0.0,location_sf,41.0,26.0,Day,0.0,27.0,sunny
2282,0.0,location_sf,2.0,27.0,Dawn/Dusk,0.0,41.0,sunny
2283,0.0,location_phx,0.0,17.0,Day,0.0,14.0,sunny
2284,0.0,location_sf,0.0,15.0,Day,0.0,10.0,sunny
2285,1.0,location_sf,0.0,15.0,Day,0.0,20.0,sunny
2286,0.0,location_phx,2.0,10.0,Day,0.0,71.0,sunny
2287,0.0,location_sf,1.0,16.0,Day,0.0,41.0,sunny
2288,0.0,location_other,0.0,25.0,Night,0.0,20.0,sunny
2289,2.0,location_other,8.0,21.0,Day,0.0,23.0,sunny
2290,0.0,location_sf,80.0,23.0,Day,0.0,28.0,sunny
2291,0.0,location_phx,5.0,1.0,Dawn/Dusk,0.0,9.0,sunny
2292,0.0,location_sf,20.0,4.0,Day,0.0,12.0,sunny
2293,0.0,location_other,1.0,20.0,Day,0.0,30.0,sunny
2294,0.0,location_sf,1.0,3.0,Day,0.0,15.0,sunny
2295,1.0,location_sf,1.0,10.0,Day,0.0,22.0,sunny
2296,0.0,location_phx,3.0,24.0,Day,0.0,20.0,sunny
2297,1.0,location_sf,26.0,11.0,Day,0.0,37.0,sunny
2298,0.0,location_sf,1.0,25.0,Day,0.0,40.0,sunny
2299,0.0,location_sf,4.0,11.0,Day,0.0,12.0,sunny
2300,0.0,location_phx,2.0,4.0,Day,0.0,4.0,sunny
2301,0.0,location_phx,0.0,0.0,Day,0.0,19.0,sunny
2302,1.0,location_sf,3.0,13.0,Day,0.0,24.0,sunny
2303,0.0,location_sf,4.0,24.0,Day,0.0,47.0,sunny
2304,0.0,location_phx,0.0,6.0,Day,0.0,5.0,sunny
2305,1.0,location_sf,14.0,27.0,Night,0.0,27.0,sunny
2306,0.0,location_phx,2.0,14.0,Dawn/Dusk,0.0,40.0,sunny
2307,0.0,location_sf,3.0,11.0,Dawn/Dusk,0.0,39.0,sunny
2308,1.0,location_sf,6.0,13.0,Day,0.0,19.0,sunny
2309,0.0,location_phx,0.0,7.0,Day,0.0,4.0,sunny
2310,0.0,location_phx,2.0,22.0,Day,0.0,31.0,sunny
2311,0.0,location_sf,2.0,8.0,Day,0.0,19.0,sunny
2312,0.0,location_sf,66.0,31.0,Day,0.0,49.0,sunny
2313,0.0,location_sf,31.0,35.0,Day,0.0,19.0,sunny
2314,1.0,location_phx,0.0,4.0,Day,0.0,23.0,sunny
2315,0.0,location_sf,1.0,12.0,Night,0.0,35.0,sunny
2316,0.0,location_phx,0.0,7.0,Night,0.0,3.0,sunny
2317,0.0,location_sf,9.0,33.0,Day,0.0,55.0,sunny
2318,0.0,location_sf,0.0,14.0,Day,0.0,44.0,sunny
2319,0.0,location_other,21.0,31.0,Day,0.0,56.0,sunny
2320,0.0,location_sf,3.0,30.0,Day,0.0,45.0,sunny
2321,0.0,location_phx,11.0,23.0,Night,0.0,60.0,sunny
2322,0.0,location_other,1.0,6.0,Day,0.0,20.0,sunny
2323,0.0,location_sf,79.0,17.0,Day,0.0,46.0,sunny
2324,0.0,location_sf,0.0,14.0,Day,0.0,13.0,sunny
2325,2.0,location_other,4.0,19.0,Day,0.0,21.0,sunny
2326,1.0,location_phx,5.0,44.0,Day,0.0,17.0,sunny
2327,0.0,location_phx,0.0,13.0,Night,0.0,5.0,sunny
2328,0.0,location_sf,1.0,15.0,Day,0.0,40.0,sunny
2329,0.0,location_phx,0.0,0.0,Day,0.0,7.0,sunny
2330,0.0,location_phx,3.0,17.0,Dawn/Dusk,0.0,2.0,sunny
2331,0.0,location_sf,2.0,5.0,Day,0.0,13.0,sunny
2332,0.0,location_phx,0.0,11.0,Day,0.0,6.0,sunny
2333,1.0,location_phx,2.0,19.0,Dawn/Dusk,0.0,26.0,sunny
2334,1.0,location_phx,0.0,16.0,Day,0.0,18.0,sunny
2335,0.0,location_sf,57.0,22.0,Day,0.0,45.0,sunny
2336,0.0,location_sf,6.0,18.0,Dawn/Dusk,0.0,44.0,sunny
2337,0.0,location_phx,2.0,10.0,Day,0.0,12.0,sunny
2338,0.0,location_sf,2.0,31.0,Day,0.0,42.0,sunny
2339,0.0,location_other,0.0,0.0,Night,0.0,28.0,sunny
2340,1.0,location_sf,6.0,20.0,Day,0.0,24.0,sunny
2341,0.0,location_sf,1.0,6.0,Dawn/Dusk,0.0,7.0,sunny
2342,0.0,location_phx,1.0,4.0,Dawn/Dusk,0.0,7.0,sunny
2343,0.0,location_sf,65.0,21.0,Day,0.0,40.0,sunny
2344,1.0,location_sf,12.0,19.0,Day,0.0,28.0,sunny
2345,0.0,location_phx,0.0,2.0,Day,0.0,17.0,sunny
2346,0.0,location_sf,76.0,11.0,Day,0.0,39.0,sunny
2347,1.0,location_other,0.0,20.0,Day,0.0,16.0,sunny
2348,0.0,location_sf,38.0,25.0,Night,0.0,14.0,sunny
2349,0.0,location_other,3.0,11.0,Day,0.0,22.0,sunny
2350,0.0,location_sf,2.0,28.0,Day,0.0,67.0,sunny
2351,0.0,location_phx,0.0,9.0,Night,0.0,12.0,sunny
2352,0.0,location_other,0.0,3.0,Day,0.0,8.0,sunny
2353,0.0,location_sf,1.0,12.0,Day,0.0,54.0,sunny
2354,0.0,location_phx,5.0,6.0,Day,0.0,38.0,sunny
2355,0.0,location_sf,3.0,10.0,Day,0.0,9.0,sunny
2356,0.0,location_other,0.0,19.0,Day,0.0,53.0,sunny
2357,0.0,location_sf,88.0,10.0,Night,0.0,41.0,sunny
2358,0.0,location_phx,2.0,11.0,Dawn/Dusk,0.0,18.0,sunny
2359,0.0,location_phx,1.0,3.0,Dawn/Dusk,0.0,5.0,sunny
2360,2.0,location_sf,14.0,26.0,Dawn/Dusk,0.0,53.0,sunny
2361,1.0,location_sf,19.0,11.0,Day,0.0,43.0,sunny
2362,0.0,location_sf,36.0,33.0,Day,0.0,22.0,sunny
2363,0.0,location_phx,0.0,22.0,Dawn/Dusk,0.0,0.0,sunny
2364,2.0,location_sf,100.0,55.0,Day,0.0,52.0,sunny
2365,0.0,location_sf,59.0,13.0,Day,0.0,49.0,sunny
2366,0.0,location_phx,2.0,1.0,Day,0.0,7.0,sunny
2367,0.0,location_sf,6.0,18.0,Dawn/Dusk,0.0,43.0,sunny
2368,0.0,location_sf,47.0,27.0,Day,0.0,52.0,sunny
2369,0.0,location_sf,50.0,8.0,Day,0.0,35.0,sunny
2370,1.0,location_sf,10.0,38.0,Day,0.0,40.0,sunny
2371,0.0,location_sf,1.0,14.0,Day,0.0,40.0,sunny
2372,5.0,location_sf,93.0,38.0,Day,0.0,29.0,sunny
2373,0.0,location_phx,2.0,4.0,Day,0.0,23.0,sunny
2374,0.0,location_sf,1.0,8.0,Day,0.0,25.0,sunny
2375,2.0,location_phx,0.0,39.0,Dawn/Dusk,0.0,0.0,sunny
2376,0.0,location_sf,47.0,24.0,Day,0.0,53.0,sunny
2377,0.0,location_phx,2.0,49.0,Day,0.0,51.0,sunny
2378,0.0,location_sf,2.0,15.0,Day,0.0,21.0,sunny
2379,0.0,location_sf,0.0,11.0,Day,0.0,16.0,sunny
2380,0.0,location_phx,2.0,37.0,Day,0.0,29.0,sunny
2381,0.0,location_sf,50.0,22.0,Night,0.0,19.0,sunny
2382,0.0,location_phx,0.0,9.0,Night,0.0,12.0,sunny
2383,0.0,location_sf,78.0,19.0,Night,0.0,58.0,sunny
2384,1.0,location_phx,3.0,3.0,Night,0.0,13.0,sunny
2385,0.0,location_other,5.0,11.0,Day,0.0,26.0,sunny
2386,0.0,location_sf,10.0,17.0,Day,0.0,57.0,sunny
2387,0.0,location_other,0.0,6.0,Day,0.0,2.0,sunny
2388,0.0,location_sf,2.0,13.0,Night,0.0,35.0,sunny
2389,0.0,location_sf,38.0,23.0,Night,0.0,20.0,sunny
2390,0.0,location_sf,16.0,13.0,Day,0.0,8.0,sunny
2391,0.0,location_sf,0.0,10.0,Day,0.0,26.0,sunny
2392,0.0,location_sf,26.0,17.0,Day,0.0,30.0,sunny
2393,0.0,location_sf,80.0,12.0,Day,0.0,38.0,sunny
2394,1.0,location_sf,13.0,27.0,Night,0.0,29.0,sunny
2395,0.0,location_phx,1.0,0.0,Dawn/Dusk,0.0,6.0,sunny
2396,2.0,location_phx,0.0,16.0,Dawn/Dusk,0.0,10.0,sunny
2397,2.0,location_sf,41.0,14.0,Day,0.0,16.0,sunny
2398,0.0,location_phx,0.0,9.0,Day,0.0,7.0,sunny
2399,0.0,location_phx,4.0,26.0,Dawn/Dusk,0.0,14.0,sunny
2400,0.0,location_sf,28.0,13.0,Day,0.0,39.0,sunny
2401,0.0,location_sf,2.0,18.0,Day,0.0,40.0,sunny
2402,0.0,location_other,2.0,34.0,Night,0.0,9.0,sunny
2403,0.0,location_sf,0.0,17.0,Day,0.0,18.0,sunny
2404,2.0,location_sf,47.0,31.0,Day,0.0,52.0,sunny
2405,0.0,location_phx,5.0,21.0,Night,0.0,10.0,sunny
2406,2.0,location_sf,40.0,14.0,Day,0.0,11.0,sunny
2407,0.0,location_phx,0.0,8.0,Day,0.0,1.0,sunny
2408,0.0,location_other,23.0,30.0,Day,0.0,49.0,sunny
2409,0.0,location_sf,0.0,17.0,Day,0.0,34.0,sunny
2410,0.0,location_sf,10.0,17.0,Day,0.0,56.0,sunny
2411,0.0,location_sf,2.0,4.0,Day,0.0,18.0,sunny
2412,0.0,location_sf,1.0,15.0,Day,0.0,45.0,sunny
2413,0.0,location_sf,9.0,17.0,Day,0.0,50.0,sunny
2414,0.0,location_sf,4.0,9.0,Day,0.0,33.0,sunny
2415,0.0,location_phx,4.0,12.0,Night,0.0,31.0,sunny
2416,1.0,location_sf,97.0,35.0,Day,0.0,49.0,sunny
2417,0.0,location_phx,0.0,6.0,Day,0.0,12.0,sunny
2418,0.0,location_sf,20.0,16.0,Day,0.0,54.0,sunny
2419,0.0,location_sf,37.0,19.0,Day,0.0,44.0,sunny
2420,0.0,location_sf,0.0,2.0,Dawn/Dusk,0.0,6.0,sunny
2421,0.0,location_sf,57.0,38.0,Day,0.0,42.0,sunny
2422,0.0,location_sf,1.0,7.0,Day,0.0,29.0,sunny
2423,0.0,location_sf,2.0,16.0,Dawn/Dusk,0.0,44.0,sunny
2424,0.0,location_sf,0.0,2.0,Day,0.0,27.0,sunny
2425,1.0,location_sf,82.0,36.0,Day,0.0,59.0,sunny
2426,0.0,location_phx,0.0,1.0,Day,0.0,41.0,sunny
2427,0.0,location_phx,3.0,26.0,Day,0.0,28.0,sunny
2428,0.0,location_phx,0.0,4.0,Dawn/Dusk,0.0,6.0,sunny
2429,0.0,location_sf,13.0,28.0,Dawn/Dusk,0.0,40.0,sunny
2430,0.0,location_other,2.0,28.0,Day,0.0,19.0,sunny
2431,0.0,location_sf,0.0,5.0,Day,0.0,23.0,sunny
2432,0.0,location_sf,7.0,18.0,Day,0.0,28.0,sunny
2433,0.0,location_sf,48.0,22.0,Day,0.0,42.0,sunny
2434,0.0,location_sf,7.0,10.0,Day,0.0,23.0,sunny
2435,1.0,location_other,5.0,10.0,Day,0.0,16.0,sunny
2436,0.0,location_phx,0.0,8.0,Day,0.0,3.0,sunny
2437,0.0,location_phx,1.0,18.0,Day,0.0,14.0,sunny
2438,0.0,location_sf,3.0,9.0,Day,0.0,73.0,sunny
2439,1.0,location_sf,13.0,19.0,Day,0.0,25.0,sunny
